HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,wave_offset_O33,wave_offset_O33_e,wave_offset_O35,wave_offset_O35_e,snr_O32,snr_O33,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona
420,,,83.81599999999999,-5.379416666666666,05 35 15.84,-05 22 45.9,19.0,1.0,17.0,450000.0,"[44, 45, 46, 47]","[42, 43, 43, 42]",3517.9542791007007,12.407382377188696,3517.9542791007007,12.407382377188696,24.75234085529203,0.221838643882938,40.16882596518554,25.72480993796585,0.1993154477163408,1.0392822578757512,0.0087023971053507,0.5990533767010942,0.0119924941107715,143.15138590005677,156.54892212072957,0.0011251524113317,0.0009753452952989,,5.440223609005595,0.0618789173504117,1.1990992601385049,0.0144527441744702,0.5995941302467778,0.1521723501228344,0.9240571792001262,0.2084691995154542,,,-0.0256749489080127,0.00597991196205,0.2096726924862922,0.0077732517366334,,,35.18055867997069,38.656875617190266,,10.678,0.01,10.804,0.004,,,3510.0,35.0,25.91,0.24,24.16,0.67,0.0,,,,,,,,,,,,,,,,,,154.0,-0.38,0.31,-1.82,0.25,3017364132049929984,2.6810133971519075,0.07589236,35.326527,1.2457548997163848,0.069386154,-2.360271593958057,0.058974635,15.354438,0.006351125693925101,0.7947197,307.0,-12.874085,0.42044613,0.52338904,492.0,,1860.0,99.0,13.83,,3.28,3.526,1.88,0.01,0.17,4.25,679.0,,,,,,0.3505361118543262,0.016672786418212182,-0.6340886098476455,0.17840816499921547,3.7502144447417303,0.184355217232004,3.58796277495356,0.4725231380955337,11.5377107815821,0.47262204626344695,0.37024966976784196,0.015982531302022346,3.7502035566946406,0.18083972113537516,-0.6037609243362676,0.17885206569103967,0.3680700540735531,0.030576795669106344,3.7084308680325804,0.2641469875252347,-0.5661715552390779,0.23116532446952293,0.32431848934174745,0.01046208451730296,0.22810256487466007,0.11537188227743876,,,,
412,,,83.81808333333332,-5.380305555555555,05 35 16.34,-05 22 49.1,19.0,1.0,17.0,450000.0,"[48, 49, 50, 51]","[62, 63, 63, 62]",3567.515604792819,22.141300778297136,3567.515604792819,22.141300778297136,32.32427736456685,0.6112708660802078,47.18831356820633,32.668139335763684,0.5013089651145428,1.0144444106352106,0.0064897027927081,0.5489044923957171,0.0093920180662414,122082.57445000556,6081.801182263444,0.926244781724326,0.8038047384602525,,5.054871712653963,0.0406095614187163,1.014333117076853,0.0101908087640355,0.3401616358732995,0.0870690688249973,0.5414225954425165,0.1176898839278803,,,-0.1937472985910486,0.0050188525403418,-0.3072529041127636,0.0067612479787585,,,36.61264590920589,37.80897378321188,,10.473,0.007,10.964,0.004,,,3563.0,28.0,32.93,0.32,31.96,1.61,0.8,,,,,,,,,,,,,,,,,,151.0,1.21,0.2,0.51,0.27,3017364132052934656,2.496543466554863,0.08313295,30.030731,2.783985823250157,0.0684984,-0.37998741533561,0.059781723,15.517311,0.0072291965333647935,0.79134655,337.0,0.6774287,0.43705207,1.0254285,513.0,,0.0,99.0,14.15,,2.94,3.555,2.24,-0.09,0.26,5.1,721.0,,,,,,0.3783795532543927,0.024080522658314618,-0.5867547594675324,0.18129799113405315,3.761351821301757,0.18342054103510752,3.4821576976333075,0.4755874632935726,11.431905704261847,0.4756857343042907,0.3999288835092287,0.02486451436767459,3.761582310979707,0.1804280904903668,-0.5573456763238221,0.1816246452943365,0.3941550854135358,0.03899001447457878,3.727674206093812,0.2501510820993391,-0.5313360929992154,0.2170089313954761,0.3610034084328787,0.017315174780352716,0.26295323801123477,0.136151853486602,,,,
282,,,83.82866666666665,-5.391361111111111,05 35 18.88,-05 23 28.9,19.0,1.0,17.0,450000.0,"[54, 55, 56, 57]","[52, 53, 53, 52]",3404.653767021237,31.04310626189863,3404.653767021237,31.04310626189863,6.482116509778379,1.1389316841588837,41.3766629324044,26.681860901087248,0.2384358494380372,1.0018642521485115,0.0021274528868389,0.502008609031769,0.0025881543220291,154606.66854251962,8657.275433302668,1.32428274202683,1.1431204850071206,,5.150212181798934,0.1089503009734271,1.0714914332603505,0.0121228700173484,0.0096773674436892,0.0025900501002346,0.3531102033148778,0.079798786163718,,,-0.1573369165716764,0.0110622686044512,-0.1739162217750482,0.0119265080739822,,,19.942872009173897,21.41096722224381,,10.944,0.007,11.565,0.005,,,3394.0,22.0,26.96,0.28,5.59,1.05,1.06,,,,,,,,,,,,,,,,,,44.0,-0.85,0.24,1.35,0.03,3017364063333461376,2.470677161869801,0.18645807,13.250578,0.2772239278086071,0.15354821,1.3012230072689428,0.13708244,16.58744,0.008494189230162137,0.8984127,266.0,2.5305583,0.7477478,1.1116718,604.0,,0.0,99.0,15.3,,3.54,3.58,4.48,-0.02,0.33,5.55,877.0,,,,,,0.2896698084164765,0.022366323823605483,-0.7447924598004563,0.21052138810354118,3.7238018850498857,0.202480063333351,3.8378490728677312,0.5522605145326049,11.78759707949627,0.5523451443530707,0.30441289065525495,0.024326040860916942,3.7224073561798203,0.19458211099900757,-0.7179258096340947,0.21463688267756603,0.30500668918227364,0.030129954025557404,3.648662088603172,0.29451491666766016,-0.6449039778517455,0.2872076428789011,0.24045430571520132,0.025421788138698276,0.14843159042944126,0.10707488806919035,,,,
228,2M05351259-0523440,,83.80249999999998,-5.395611111111111,05 35 12.60,-05 23 44.2,20.0,1.0,19.0,120000.0,"[31, 32, 33, 34]","[35, 36, 36, 35]",3790.5049898205143,44.170083312931865,3790.5049898205143,44.170083312931865,40.52832857642368,0.8974551676529039,42.34699587403086,27.08909301776356,0.6498589465010944,1.0045015432243432,0.0044113968055469,0.9188010118915646,0.0160973416854731,77800.26129558837,7320.703678630081,0.506885832002142,0.4419927908988304,,4.432641343225403,0.0721227332483485,2.8131965692502554,0.0314793792350176,3.196747084388594,0.7630042820235068,4.440310758723328,0.972324731271256,,,-0.0721323051720525,0.0053835645919599,0.3677750108686025,0.0075404260511096,,,70.24503392203258,73.14372603483525,,8.648,0.024,9.229,0.003,,,3782.0,30.0,27.46,0.27,40.37,0.78,0.46,27.42,1.27,4445.0,8.0,41.44,0.64,0.45,9.086,0.038,b'2M05351259-0523440',3.0173640289710106e+18,4381.87,20.7234,4.04155,0.0584476,26.9571,0.63438,,,,,,3017364028971010432,2.5982652208516392,0.020539608,126.50024,2.435704893152813,0.01757098,-1.289360178318204,0.015360314,12.155404,0.0038754329288975503,1.2073565,405.0,-1.7651116,0.12806213,0.9373533,385.0,,1807.0,99.0,11.02,,1.62,3.708,1.78,0.99,1.95,5.7,509.0,b'0535125-052344',25.2,1.3,12.64,1.62,0.5192342586157442,0.05440461004275307,-0.3869188896611068,0.1850299238739042,3.805770277584723,0.17797808222390987,3.0596080569069373,0.4524160773260284,11.009356063535476,0.4525193803602978,0.5403327048005452,0.0598466209659794,3.8099100875801057,0.17584707422623125,-0.3700285664082633,0.1766563512329154,0.5155500106382702,0.06818712700813118,3.7890325685679684,0.21240077888869968,-0.370696072698012,0.1932002544657063,0.5408643422833038,0.04361888917530363,0.5134094785592054,0.2551329006081921,0.48466162028852766,0.06586615908489521,-0.49570080197297905,0.15110412531842965
224,,,83.79474999999998,-5.3957500000000005,05 35 10.74,-05 23 44.7,20.0,1.0,19.0,90000.0,"[37, 38, 39, 40]","[35, 36, 36, 35]",3874.397983372032,27.501642808973884,3874.397983372032,27.501642808973884,25.07800493777177,0.3401141669057459,41.32711070340967,25.78970297878456,0.2073188708797211,1.1080349791684068,0.0105042917657192,0.8816210080342257,0.018482428008112,86.38605982645178,118.13781120520058,0.0005357631374952,0.0004674444875573,,4.685435170115635,0.069972581169917,4.309038038373448,0.0498263744705984,11.829461734580471,2.8826937028173,16.36668526253762,3.531692596964556,,,-0.0257186720902144,0.0057725903455649,0.3731985265707943,0.0077290790003731,,,93.1009180636846,100.67936965735454,,,,,,,,3859.0,21.0,25.94,0.15,24.94,0.58,0.0,,,,,,,,,,,,,,,,,,,,,,,3017363994611283840,2.982381439937128,0.06455718,46.197517,1.9957288940152893,0.0519678,0.7402605184445672,0.043110654,11.514204,0.0036370792299888384,1.7473679,401.0,17.188696,0.45446217,1.6691818,352.0,,1784.0,99.0,10.36,,2.1,3.591,0.99,1.09,,,463.0,,,,,,0.5779006876727495,0.0483663110419717,-0.31651917479270053,0.1651541089120274,3.8233702063018247,0.1717388608644037,2.936408555887226,0.4097439302771235,10.886156562515765,0.4098579887931199,0.5991657554394726,0.05828145477775182,3.82454203645372,0.1698941606688531,-0.30141767727683666,0.15689487623604123,0.5678096581397469,0.06280113988797684,3.8075581626955586,0.19824337718021545,-0.3092707718705827,0.17370176513745222,0.6114796142333628,0.033987590859913874,0.6222857519120495,0.2784870520498376,0.5264554473025022,0.06693954202054297,-0.43384593799229676,0.13245256877206438
135,2M05351427-0524246,,83.80949999999999,-5.406861111111112,05 35 14.28,-05 24 24.7,20.0,1.0,19.0,180000.0,"[41, 42, 43, 44]","[35, 36, 36, 35]",3697.7048333632697,43.54534310385702,3697.7048333632697,43.54534310385702,49.08195531209574,1.3494114915927329,43.96021710038432,28.39222166428281,1.0056726242955492,1.1549143744686814,0.0151162297444287,0.8948363439233875,0.0249663002546378,44561.21229322428,6807.927120089884,0.3086909651924424,0.2687389336773782,,5.007355916362329,0.0901879455967149,1.2341112253475552,0.0144136091356084,0.6883753137236162,0.1605908379446818,1.1426626722401174,0.2975295863535723,,,0.0405827388647554,0.0083972857060651,0.4770072774638206,0.0104417613457724,,,20.83402170042516,23.013277387527605,,9.129810810810811,0.002959181771496431,9.543,0.003,,,3610.0,300.0,28.56,0.91,49.33,2.26,0.24,27.94,0.8,4285.0,20.0,50.89,0.46,0.41,9.489,0.03,b'2M05351427-0524246',3.017363921584733e+18,4263.92,15.5833,4.09305,0.0542627,28.5147,0.686322,,,,,,3017363921584733312,2.582504519312664,0.055437364,46.584187,1.2597223317909634,0.05329371,-0.5187376317637656,0.043216754,12.899689,0.003439989645115231,1.2854776,411.0,21.749481,0.41645023,1.8535236,437.0,,1826.0,99.0,11.84,,2.07,3.602,1.24,0.56,0.31,4.18,586.0,b'0535142-052424',0.0,0.0,13.91,2.07,0.4584107218874329,0.047741092024977894,-0.46822498935759393,0.1907871418624738,3.7875232165662296,0.1787223427783442,3.224767834337701,0.4779259664354887,11.17451584096624,0.4780237567024183,0.4809975394430901,0.04885305606268864,3.7907783108453508,0.1795364117319891,-0.44477117924342535,0.18450825563675832,0.45995748409428683,0.05858145157842323,3.7659192955425116,0.2267540354556763,-0.44012828244095387,0.20394862504356714,0.46410656192164584,0.03927539506765071,0.39712144131129345,0.21287526912101798,0.4354730834281444,0.03782950257786766,-0.5684998365263463,0.16259123404986542
440,2M05351734-0522357,,83.82233333333332,-5.376611111111111,05 35 17.36,-05 22 35.8,20.0,1.0,20.0,120000.0,"[32, 33, 34, 35]","[40, 41, 41, 40]",3717.1351952908094,59.14370067121081,3717.1351952908094,59.14370067121081,24.68841519315974,1.023288465395023,43.561257371406434,28.00545406667086,0.6421011089329625,1.0246091878038612,0.0109614149883923,0.6396432351231542,0.0182370834525563,210472.7032546189,18530.86246966348,1.4389856338753746,1.253415930755013,,5.134573762075046,0.0868306277003427,1.2213843335503447,0.0142580277717792,0.5501925279252271,0.1372214961438275,0.707128684744001,0.1510076343790329,,,-0.0802940747758763,0.007822485992176,0.3273732011060258,0.0118752910135895,,,24.049537237868243,23.41214822779149,,8.521,0.044,9.552,0.003,,,3715.0,88.0,28.52,0.48,23.57,1.07,1.37,28.46,2.12,4504.0,71.0,32.52,2.03,1.0,9.227,0.046,b'2M05351734-0522357',3.0173641320488694e+18,3949.7,195.306,4.55644,0.4867,17.2055,0.0,,,,,,3017364132048869248,3.081175400478883,0.19598839,15.721214,0.8720493102242509,0.1672058,0.3340627630458754,0.13220136,14.511339,0.03069472125341943,0.8660097,374.0,37.634388,1.2722243,2.6691868,548.0,,1909.0,99.0,13.91,,2.38,,,,,,772.0,b'0535173-052235',23.2,2.5,16.29,2.38,0.47078674859287223,0.05938481873204374,-0.45089855196997886,0.20358217114722724,3.7912360245778616,0.18210141304164895,3.1876397542213835,0.5010452099268929,11.137387760849922,0.501138488812505,0.4933331470600902,0.060267612767469114,3.7949456480979884,0.18233248192195095,-0.42849749819787875,0.19526959940404076,0.4710864476695776,0.06973189017733261,3.770893493335192,0.2293115750892396,-0.4257298777196916,0.21180684789916293,0.48017799445062825,0.052904348464974243,0.4214696615927017,0.23993124026698381,0.4457721078088168,0.045531160802060905,-0.5532572804429512,0.172521311268111
450,,,83.82087499999999,-5.375861111111111,05 35 17.01,-05 22 33.1,20.0,1.0,20.0,300000.0,"[36, 37, 38, 39]","[40, 41, 41, 40]",3669.429020119613,20.96009358543688,3669.429020119613,20.96009358543688,13.177642911530604,0.3723864172502882,41.41042964045623,25.819273305355285,0.2210461500844793,1.0076879519691313,0.0080532360324421,0.5895578049173599,0.0204525589802013,819.3354995509783,886.7703439725353,0.0057884780956278,0.0050349530587355,,5.43016926028383,0.123274853394554,1.1536766470686524,0.0138967355737975,0.8280998315803398,0.1811432570535451,1.0796095416170524,0.2179230992790521,,,-0.0760390861301929,0.0106952600026485,0.3423599946803705,0.013550854400296,,,18.841694340392927,20.21228232928667,,9.674,0.003,9.994,0.003,,,3674.0,54.0,26.23,0.24,12.14,0.74,0.02,,,,,,,,,,,,,,,,,,,,,,,3017364127743294080,2.5025264822439723,0.033497572,74.707695,1.7027453061862727,0.032412574,0.9552388727793802,0.026370937,13.576812,0.005132101035685657,1.1402922,401.0,-3.5079417,0.22278163,0.87701845,536.0,,1887.0,99.0,12.44,,2.16,3.708,3.16,0.76,1.79,5.96,757.0,,,,,,0.44040064975771537,0.03206595767189224,-0.49343909033919847,0.17226845157805046,3.7821201949273147,0.17555194590734446,3.278798050726854,0.44448890562147936,11.228546057355393,0.444594050566556,0.46304628673220005,0.03252029235927453,3.7847138406971177,0.17540252125710132,-0.46845326852960123,0.1689212544648243,0.4456362942445472,0.04365439159317394,3.7586419829203668,0.2230293601881712,-0.4600297955215938,0.1938910621910836,0.44071879248934104,0.019535830104625923,0.36168897062135164,0.17363667123563223,0.42048554531301513,0.01880986164717452,-0.5906813929367376,0.06681619448179493
204,2M05352181-0523539,,83.840875,-5.398305555555556,05 35 21.81,-05 23 53.9,20.0,1.0,20.0,300000.0,"[46, 47, 48, 49]","[40, 41, 41, 40]",3730.4244485250665,40.332293461851805,3730.4244485250665,40.332293461851805,47.25363497098803,1.278586592585036,39.72052529364947,23.971025673509185,0.7197322239207935,1.027356682028162,0.0110604446964338,0.5244382597993245,0.0135732452565193,45919.24293974783,6213.372734345598,0.3111543405604495,0.2711337959946027,,5.402492592125709,0.0804815404289485,1.3352358231161918,0.0154297115889923,0.5743089972859741,0.1292950940576865,0.7389441014229492,0.1550518866135675,,,-0.1004023365786455,0.0085051535893363,0.2986825815977121,0.0121576697785208,,,29.801389078872763,30.92086504035578,,9.37210588235294,0.0029840753814796535,9.783,0.003,,,3712.0,50.0,24.73,0.55,48.16,2.56,0.28,25.79,1.28,4535.92,8.94,48.97,0.5,0.14,9.708,0.038,b'2M05352181-0523539',3.01736110839295e+18,4491.02,66.9214,4.55157,0.171888,2.35555,0.0,,,,,,3017361108392950016,2.58645080054356,0.02430476,106.41746,1.2506704453104214,0.021408927,1.4804175695718786,0.018784279,12.66067,0.007614824574353608,1.2133808,397.0,4.0958652,0.16415367,1.1490941,698.0,,1973.0,99.0,11.83,,1.44,3.722,1.51,0.6,1.9,6.36,1012.0,b'0535218-052353',23.2,3.1,13.27,1.44,0.4792512410987685,0.04781566608042634,-0.4390482624617241,0.18620042646932544,3.7937753723296304,0.17767529044724673,3.1622462767036947,0.46337881010069104,11.111994283332233,0.46347966970400034,0.5017886131432446,0.04984523441410352,3.797761650649757,0.1773753077373159,-0.4174994355494295,0.17860660273031234,0.47870184230389057,0.06016502252965589,3.7742954805032056,0.21963481043341537,-0.4158800501457248,0.197917134928638,0.4911699326096498,0.0379834877676567,0.4381224479036194,0.2237328808081208,0.45281604983989937,0.04988206294463063,-0.5428322462369489,0.15580304964457667
214,2M05351906-0523495,,83.82945833333332,-5.397111111111111,05 35 19.07,-05 23 49.6,20.0,1.0,20.0,450000.0,"[54, 55, 56, 57]","[58, 59, 59, 58]",3782.213768283758,202.69667357551447,3782.213768283758,202.69667357551447,17.221464326632116,3.637361820608045,52.81033865505819,36.91278185005172,1.347551657934769,1.0945356340050978,0.0183875715171151,0.5747553316634981,0.0224342569123073,603786.6085131041,130619.49298991894,3.955325317741413,3.448582136645091,,5.178256403141054,0.1204717717606635,1.0248026844539002,0.0117839220111579,0.1114801336061626,0.0537237377906077,0.1277735787711653,0.0503104968639633,,,0.0060053050224739,0.010490593246108,0.1968601340541644,0.0163153454045379,,,16.29818094599733,15.49173398759756,,10.087756097560975,0.001987767469347238,11.118,0.003,,,,,,,,,,45.52,1.25,4429.27,17.62,53.25,3.39,0.83,11.201,0.03,b'2M05351906-0523495',3.017361108392968e+18,4221.44,124.572,4.45115,0.340939,5.72921,0.0,148.0,1.86,0.36,-1.37,1.24,3017361108392968064,2.058015404305752,0.14075032,14.621747,4.409198823190828,0.13048863,-1.922312334256876,0.09917406,14.711615,0.008135301887020826,0.83943176,369.0,29.698364,0.8609253,2.2837398,607.0,,0.0,99.0,13.64,,1.86,3.713,2.46,0.11,1.31,6.86,890.0,,,,,,0.5134362015970335,0.15818956070003448,-0.3938765580835598,0.3196299893752637,3.8040308604791098,0.21192751459551729,3.0717839766462296,0.7209610865429772,11.02153198327477,0.7210259155452231,0.5350135516109593,0.16128471570025324,3.808233581680808,0.210176794420454,-0.3765796307646293,0.30763311791693415,0.5103617871746043,0.15704143319762517,3.7870486437976973,0.2756747398150776,-0.37693952893195287,0.3053838501188303,0.5340064253794524,0.17478893903640635,0.5030197344498704,0.4615443673214265,0.4802668749373574,0.10172645368487782,-0.502205025092711,0.18572543155722682
215,2M05351227-0523479,,83.80116666666666,-5.396694444444445,05 35 12.28,-05 23 48.1,20.0,1.0,21.0,300000.0,"[29, 30, 31, 32]","[61, 62, 62, 61]",3680.016492973549,33.42353811933185,3680.016492973549,33.42353811933185,9.978473362601038,0.6234172324519882,43.98044852286489,28.1678604377445,0.256338967517042,1.0604285240967273,0.0166496088544808,0.6669780043133592,0.0288240049468359,31539.938296944965,4359.9995479646,0.2212132923137858,0.1924604293820745,,5.332660471913803,0.1267428704850464,1.0018930290681234,0.0022069315445462,0.4430851684146679,0.1013756800826304,0.5840652672464923,0.1254429925008289,,,-0.0950091395254069,0.012081374919304,0.0617742066617085,0.0163138084707357,,,13.43989565154062,14.310791045767871,,9.718675701839302,0.002986902678177864,10.027,0.003,,,3641.0,33.0,27.91,0.27,9.03,1.41,0.2,27.37,0.23,4216.0,6.0,12.34,0.31,0.37,9.892,0.043,b'2M05351227-0523479',3.0173639903043144e+18,4210.24,39.554,4.47709,0.146994,27.4183,0.539868,,,,,,3017363990304314496,2.0506792945254446,0.32603067,6.2898355,1.9694766711271776,0.2670178,-0.000835666975077491,0.23374934,13.527704,0.0068218933046048195,1.1202497,369.0,49.942966,2.3923688,3.341514,378.0,b,1808.0,0.0,13.49,,2.32,,,,,,501.0,b'0535123-052347',27.9,0.4,15.0,2.11,0.44714426304047694,0.0403594897537663,-0.4839980317433323,0.18275432946680842,3.784143278912143,0.17732231730466919,3.258567210878569,0.4642774391924449,11.208315217507108,0.46437810361998266,0.46976787592692726,0.041073342845851374,3.7869845945924925,0.17791254284425984,-0.45958584974729205,0.178034957871457,0.45099865844831394,0.05120974071026255,3.761366868290511,0.2260977183216517,-0.4525779592940083,0.19982306436096753,0.44947600742229027,0.030221897469122516,0.3749561512447697,0.1930456442678965,0.4260974140707371,0.027277177909722394,-0.5823758271753091,0.07672676100095904
240,,,83.80604166666666,-5.394555555555556,05 35 13.45,-05 23 40.4,20.0,1.0,21.0,300000.0,"[33, 34, 35, 36]","[37, 38, 38, 37]",3687.891651650229,110.96713997570328,3687.891651650229,110.96713997570328,16.97972905332283,1.5018478451957629,42.098155342509706,26.232184699519383,1.0009327955704634,1.0523663893215858,0.0097695970576804,0.717543693830701,0.0154773237305604,623364.6237866192,92812.26899392478,4.347982687934254,3.7838596865887086,,5.601994561931413,0.081212679401966,1.5997496978497037,0.0208387120413213,0.3113581563077767,0.0825434348113272,0.464659923276443,0.1121184392474742,,,-0.1780355299833278,0.0080241629144013,-0.3129091416970589,0.0130046829428389,,,42.96335009420591,42.427838654701816,,9.469,0.003,10.497,0.003,,,3640.0,65.0,27.11,0.44,14.15,1.28,3.89,,,,,,,,,,,,,,,,,,,,,,,3017364024664059264,1.9904439476233229,0.3274231,6.079119,1.2631527077711295,0.27709472,-0.7003493219049304,0.22531556,14.139469,0.02091338383985676,0.8464956,402.0,69.02549,2.493066,4.276293,409.0,,1824.0,98.0,12.55,,1.91,,,,,,547.0,,,,,,0.45216028767530514,0.08861925621063699,-0.47697559725457284,0.25125742131956535,3.7856480863025914,0.195741759022813,3.2435191369740846,0.6034146688119784,11.193267143602624,0.6034921251483457,0.4747675186365905,0.0902632730646512,3.788673623455987,0.19573927823278492,-0.4529900991912657,0.2417130901212941,0.45498728439988984,0.09596332913548564,3.763393688567804,0.25991799595073917,-0.4470351452972711,0.24974375507728422,0.4559897863111904,0.09380356186964423,0.3848245262614534,0.287813287781727,0.43027162613715453,0.04537522831926505,-0.5761979933170114,0.1662134361649801
